ASIN,URL,FULL_URL,TITLE,Tag 2,Tag 1,Tag 3,RATING,LENGTH,MRP,SELLING_PRICE,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,DESCRIPTION
B08G1CR7VL,https://www.amazon.in/dp/B08G1CR7VL,https://www.amazon.in/Mindfuels-German-Combo-Books-Muetzenverkauefer/dp/B08G1CR7VL/ref=sr_1_13,"German Story Book Combo of 4 Books | Wie Du Mir,So Ich Dir, Lm Leben Nie Aufgeben, Krast In Einigkeit, Der Muetzenverkauefer Und Die Affk6en",Story Books,Shop By Interest,,3.6,64 pages,360,360,https://m.media-amazon.com/images/I/61QtcXlA4bL.jpg,https://m.media-amazon.com/images/I/5165EJ6CatL.jpg,https://m.media-amazon.com/images/I/51mY6PCu66L.jpg,https://m.media-amazon.com/images/I/51sFTWCfjZL.jpg,https://m.media-amazon.com/images/I/51U9cF6tkZL.jpg,https://m.media-amazon.com/images/I/51aifT4zmRL.jpg,https://m.media-amazon.com/images/I/51ihLU9g6aL.jpg,"German Book Combo Of 4 Books | Wie Du Mir,So Ich Dir, Lm Leben Nie Aufgeben, Krast In Einigkeit, Der Muetzenverkauefer Und Die Affk6en| ... Book For Kids and Students| Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FTJPHGW,https://www.amazon.in/dp/B08FTJPHGW,https://www.amazon.in/Mindfuels-Story-Babus-Nayanjore-Living/dp/B08FTJPHGW/ref=sr_1_30,2 In 1 Story The Babus Of Nayanjore & Living Or Dead? | Rabindranath Tagore|Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/511Qjw1-XHL.jpg,https://m.media-amazon.com/images/I/21fzr8McgrL.jpg,https://m.media-amazon.com/images/I/41O60kBoLPL.jpg,https://m.media-amazon.com/images/I/41gAM9dabgL.jpg,https://m.media-amazon.com/images/I/411r-NLgbQL.jpg,https://m.media-amazon.com/images/I/416p79kbxcL.jpg,https://m.media-amazon.com/images/I/419K50xf0SL.jpg,"2 In 1 Story The Babus Of Nayanjore & Living Or Dead? | Rabindranath Tagore|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08G1BPN14,https://www.amazon.in/dp/B08G1BPN14,https://www.amazon.in/Mindfuels-French-Book-Combo-Books/dp/B08G1BPN14/ref=sr_1_45,"French Story Book Combo Of 4 Books | Le Vandeur De Chapeau Et Le Singe , La Force Est L'Unite, Continuer D'Essayer, Un Prete Pour Un Rendu| Beginner",Story Books,Shop By Interest,,3.4,64 pages,360,360,https://m.media-amazon.com/images/I/61vrJLDZTgL.jpg,https://m.media-amazon.com/images/I/516qCNp2YPL.jpg,https://m.media-amazon.com/images/I/51ZK5Fh4M2L.jpg,https://m.media-amazon.com/images/I/51IzB3U6JAL.jpg,https://m.media-amazon.com/images/I/51kTrg8c+gL.jpg,https://m.media-amazon.com/images/I/51CKPbzobrL.jpg,https://m.media-amazon.com/images/I/51pP1h6IelL.jpg,"French Book Combo Of 4 Books | Le Vandeur De Chapeau Et Le Singe , La Force Est L'Unite, Continuer D'Essayer, Un Prete Pour Un Rendu| French language Learning Book for students and beginners| Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRLWGTV,https://www.amazon.in/dp/B08FRLWGTV,https://www.amazon.in/Mindfuels-Story-Leo-Tolstoy-Where/dp/B08FRLWGTV/ref=sr_1_62,"3 In 1 Story Leo Tolstoy | Where Love Is| God Is , How Much Land Does A Man Need? | The Grain As Big As A Hen's Egg| Story Book",Story Books,Shop By Interest,,3.4,N/A,175,175,https://m.media-amazon.com/images/I/51M3XU2qqxL.jpg,https://m.media-amazon.com/images/I/31c2FE4c2NL.jpg,https://m.media-amazon.com/images/I/417RF4xoWSL.jpg,https://m.media-amazon.com/images/I/41QdZ7wzZgL.jpg,https://m.media-amazon.com/images/I/41cLqWkofKL.jpg,https://m.media-amazon.com/images/I/41icY8PQDhL.jpg,https://m.media-amazon.com/images/I/41kGzRLCvSL.jpg,"3 In 1 Story Leo Tolstoy | Where Love Is| God Is , How Much Land Does A Man Need? & The Grain As Big As A Hen's Egg| Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRM5W1R,https://www.amazon.in/dp/B08FRM5W1R,https://www.amazon.in/Mindfuels-Brother-Salvation-Penalty-Premchand/dp/B08FRM5W1R/ref=sr_1_74,"3 In 1 Story My Elder Brother, The Road To Salvation & Penalty By Munshi Premchand | Story Book",Story Books,Shop By Interest,,4.6,N/A,175,175,https://m.media-amazon.com/images/I/51IMfRxbtmL.jpg,https://m.media-amazon.com/images/I/31OSnubHCVL.jpg,https://m.media-amazon.com/images/I/417zlC4uEHL.jpg,https://m.media-amazon.com/images/I/41fntWjDHWL.jpg,https://m.media-amazon.com/images/I/41Gw-L+T8eL.jpg,https://m.media-amazon.com/images/I/51zfGiTXMGL.jpg,https://m.media-amazon.com/images/I/41dbZbPNBJL.jpg,"3 In 1 Story My Elder Brother, The Road To Salvation & Penalty By Munshi Premchand | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMSGFFN,https://www.amazon.in/dp/B08FMSGFFN,https://www.amazon.in/Mindfuels-Selected-Scandal-Bohemia-Doyle-Story/dp/B08FMSGFFN/ref=sr_1_75,Selected Story A Scandal In Bohemia By Arthur Conan Doyle|Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51mfjmwKOhL.jpg,https://m.media-amazon.com/images/I/41CT1QZXWkL.jpg,https://m.media-amazon.com/images/I/51PGA9lU5jL.jpg,https://m.media-amazon.com/images/I/51B9sOxU89L.jpg,https://m.media-amazon.com/images/I/514R94VbxUL.jpg,,,"Selected Story A Scandal In Bohemia By Arthur Conan Doyle|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRKQMSM,https://www.amazon.in/dp/B08FRKQMSM,https://www.amazon.in/Mindfuels-Story-Oscar-Wilde-Nightingale/dp/B08FRKQMSM/ref=sr_1_79,"3 In 1 Story Oscar Wilde | The Nightingale And The Rose, The Selfish Giant & The Remarkable Rocket | Story Book",Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/515sinleadL.jpg,https://m.media-amazon.com/images/I/31HWCfgoATL.jpg,https://m.media-amazon.com/images/I/41UKUokPHmL.jpg,https://m.media-amazon.com/images/I/51PlpEuMygL.jpg,https://m.media-amazon.com/images/I/51hx+Kmv8NL.jpg,https://m.media-amazon.com/images/I/51XmmutNpmL.jpg,https://m.media-amazon.com/images/I/51giTR7SY6L.jpg,"3 In 1 Story Oscar Wilde | The Nightingale And The Rose, The Selfish Giant & The Remarkable Rocket | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRLHM5J,https://www.amazon.in/dp/B08FRLHM5J,https://www.amazon.in/Mindfuels-Story-Leo-Tolstoy-Esarhaddon/dp/B08FRLHM5J/ref=sr_1_81,"3 In 1 Story Leo Tolstoy | Three Question, God See The Truth | But Wait & Esarhaddon King Of Assyria | Story Book",Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/510UjwK9hUL.jpg,https://m.media-amazon.com/images/I/31RMOIZ+CcL.jpg,https://m.media-amazon.com/images/I/41omZr+6-fL.jpg,https://m.media-amazon.com/images/I/417MGpY0jkL.jpg,https://m.media-amazon.com/images/I/412bx-8zHsL.jpg,https://m.media-amazon.com/images/I/41GHZSjA2WL.jpg,https://m.media-amazon.com/images/I/41g7eajK7WL.jpg,"3 In 1 Story Leo Tolstoy | Three Question, God See The Truth | But Wait & Esarhaddon King Of Assyria | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FTJW869,https://www.amazon.in/dp/B08FTJW869,https://www.amazon.in/Mindfuels-Childs-Return-Rabindranath-Tagore-Story/dp/B08FTJW869/ref=sr_1_88,2 In 1 Story The Child's Return & Master Mashai By Rabindranath Tagore|Story Book,Story Books,Shop By Interest,,Previous,N/A,171,171,https://m.media-amazon.com/images/I/41fctV92OiL.jpg,https://m.media-amazon.com/images/I/21S4YqlDKjL.jpg,https://m.media-amazon.com/images/I/41+d8FI7RGL.jpg,https://m.media-amazon.com/images/I/51NHveQdVqL.jpg,https://m.media-amazon.com/images/I/41gqhaqngaL.jpg,https://m.media-amazon.com/images/I/41PkP-PjLsL.jpg,https://m.media-amazon.com/images/I/41zPWVj9TFL.jpg,"2 In 1 Story The Child's Return & Master Mashai By Rabindranath Tagore|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08G12NJLQ,https://www.amazon.in/dp/B08G12NJLQ,https://www.amazon.in/Mindfuels-French-Book-Combo-Books/dp/B08G12NJLQ/ref=sr_1_90,"French Book Combo Of 5 Books | Til Til Honnete , Til Til Courageux, Til Til Mechant, Til Til Insouciant, Til Til Entete| French learning Book for kids| Story Book",Story Books,Shop By Interest,,2.4,80 pages,450,450,https://m.media-amazon.com/images/I/51k7DEfN8wL.jpg,https://m.media-amazon.com/images/I/51lpOQtri9L.jpg,https://m.media-amazon.com/images/I/51wdcxKpfHL.jpg,https://m.media-amazon.com/images/I/51IbNEVZ49L.jpg,https://m.media-amazon.com/images/I/51e75XV23-L.jpg,https://m.media-amazon.com/images/I/51wQRfhhBvL.jpg,https://m.media-amazon.com/images/I/51vQ6SzLrIL.jpg,"French Book Combo Of 5 Books | Til Til Honnete , Til Til Courageux, Til Til Mechant, Til Til Insouciant, Til Til Entete| French learning Book for kids| Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRL1673,https://www.amazon.in/dp/B08FRL1673,https://www.amazon.in/Mindfuels-Story-Henry-Romance-Courier/dp/B08FRL1673/ref=sr_1_98,"4 In 1 Story O.Henry | After Twenty Years, Lost On Dress Parade, The Romance Of A Busy Broker & By Courier | Story book",Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51YGBpuzdNL.jpg,https://m.media-amazon.com/images/I/31oAshiXpzL.jpg,https://m.media-amazon.com/images/I/41cPZ9k1r1L.jpg,https://m.media-amazon.com/images/I/41FvzdV28FL.jpg,https://m.media-amazon.com/images/I/41j6Ec1JX+L.jpg,https://m.media-amazon.com/images/I/41ZzOHHtGhL.jpg,https://m.media-amazon.com/images/I/41x49m7Ua6L.jpg,"4 In 1 Story O.Henry | After Twenty Years, Lost On Dress Parade, The Romance Of A Busy Broker & By Courier | Story book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRL6W7X,https://www.amazon.in/dp/B08FRL6W7X,https://www.amazon.in/Mindfuels-Story-Henry-Anthem-Maggie-Story/dp/B08FRL6W7X/ref=sr_1_103,"3 In 1 Story O. Henry | Man About Town, The Cop And The Anthem & The Coming |Out Of Maggie|Story Book",Story Books,Shop By Interest,,2.5,N/A,175,175,https://m.media-amazon.com/images/I/51dU4AtpkdL.jpg,https://m.media-amazon.com/images/I/310cC2sQfFL.jpg,https://m.media-amazon.com/images/I/41HSx3qvlAL.jpg,https://m.media-amazon.com/images/I/41ZSByOtDSL.jpg,https://m.media-amazon.com/images/I/41p208VuDyL.jpg,https://m.media-amazon.com/images/I/41ikkU6qxoL.jpg,https://m.media-amazon.com/images/I/41E-mgvPc7L.jpg,"3 In 1 Story O. Henry | Man About Town, The Cop And The Anthem & The Coming |Out Of Maggie|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FMSC2TS,https://www.amazon.in/dp/B08FMSC2TS,https://www.amazon.in/Mindfuels-Selected-Orange-Arthur-Story/dp/B08FMSC2TS/ref=sr_1_104,Selected Story The Five Orange Pips By Arthur Conan Doyle |Story Book,Story Books,Shop By Interest,,2.5,N/A,175,175,https://m.media-amazon.com/images/I/51eG46VuSWL.jpg,https://m.media-amazon.com/images/I/41dnXeuG64L.jpg,https://m.media-amazon.com/images/I/51cUUJcIKRL.jpg,https://m.media-amazon.com/images/I/41knXWBtyvL.jpg,https://m.media-amazon.com/images/I/51LVhqEblRL.jpg,,,"Selected Story The Five Orange Pips By Arthur Conan Doyle |Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08G1BN9KS,https://www.amazon.in/dp/B08G1BN9KS,https://www.amazon.in/Mindfuels-Postmaster-Riddle-Solved-Stairs/dp/B08G1BN9KS/ref=sr_1_122,"The Postmaster, The Riddle Solved & The River Stairs 3 In 1 Story | Rabindranath Tagore|Story Book",Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/516oANYHbuL.jpg,https://m.media-amazon.com/images/I/31cnR61MN+L.jpg,https://m.media-amazon.com/images/I/41eRtPUuVBL.jpg,https://m.media-amazon.com/images/I/41aE7XZw1RL.jpg,https://m.media-amazon.com/images/I/41mgUQntalL.jpg,https://m.media-amazon.com/images/I/410rYCUPzpL.jpg,https://m.media-amazon.com/images/I/41+lFICwxjL.jpg,"The Postmaster, The Riddle Solved & The River Stairs 3 In 1 Story | Rabindranath Tagore|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRL7PK1,https://www.amazon.in/dp/B08FRL7PK1,https://www.amazon.in/Mindfuels-Story-Oscar-Wilde-Devoted/dp/B08FRL7PK1/ref=sr_1_123,2 In 1 Story Oscar Wilde | The Devoted Friend & The Star| Child | Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51crn3-wILL.jpg,https://m.media-amazon.com/images/I/21VepwpWIfL.jpg,https://m.media-amazon.com/images/I/51MMtVa-i5L.jpg,https://m.media-amazon.com/images/I/51VM0wDKgEL.jpg,https://m.media-amazon.com/images/I/41xYRqqfWKL.jpg,https://m.media-amazon.com/images/I/515neq76C0L.jpg,https://m.media-amazon.com/images/I/51w+AqIgnhL.jpg,"2 In 1 Story Oscar Wilde | The Devoted Friend & The Star| Child | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FM5QBX9,https://www.amazon.in/dp/B08FM5QBX9,https://www.amazon.in/Mindfuels-Machine-Wells-Recommended-CBSE-Story/dp/B08FM5QBX9/ref=sr_1_124,The Time Machine By H.G. Wells A Book Recommended By CBSE|Story Book,Story Books,Shop By Interest,,4.5,N/A,195,195,https://m.media-amazon.com/images/I/61jtfDqr0qL.jpg,https://m.media-amazon.com/images/I/51aDwNKrJ9L.jpg,https://m.media-amazon.com/images/I/51w5cGAuMKL.jpg,https://m.media-amazon.com/images/I/511AddBk8VL.jpg,https://m.media-amazon.com/images/I/51Ik3T7HWXL.jpg,https://m.media-amazon.com/images/I/51DjNbA93pL.jpg,,"The Time Machine By H.G. Wells A Book Recommended By CBSE|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08G1B1SBG,https://www.amazon.in/dp/B08G1B1SBG,https://www.amazon.in/Mindfuels-Hungry-Home-Coming-Rabindranath-Tagore-Story/dp/B08G1B1SBG/ref=sr_1_138,The Hungry Stones & The Home|Coming 2 In 1 Story By Rabindranath Tagore|Story Book,Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/51gC-W5vu4L.jpg,https://m.media-amazon.com/images/I/219O+ZOdKDL.jpg,https://m.media-amazon.com/images/I/41vqPMgzqDL.jpg,https://m.media-amazon.com/images/I/41tVfCaki6L.jpg,https://m.media-amazon.com/images/I/41pwUpFD70L.jpg,https://m.media-amazon.com/images/I/419lzkhtLqL.jpg,https://m.media-amazon.com/images/I/415mu2jwf9L.jpg,"The Hungry Stones & The Home|Coming 2 In 1 Story By Rabindranath Tagore|Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRMSN37,https://www.amazon.in/dp/B08FRMSN37,https://www.amazon.in/Mindfuels-Story-Oscar-Wilde-Millionaire/dp/B08FRMSN37/ref=sr_1_139,"3 In 1 Story Oscar Wilde | The Young King, The Happy Prince & The Model Millionaire | Story Book",Story Books,Shop By Interest,,5,N/A,175,175,https://m.media-amazon.com/images/I/519NifWyp5L.jpg,https://m.media-amazon.com/images/I/31KnuZJT4bL.jpg,https://m.media-amazon.com/images/I/51ZOWma+lTL.jpg,https://m.media-amazon.com/images/I/519tJgbeOpL.jpg,https://m.media-amazon.com/images/I/51iEcDLPTyL.jpg,https://m.media-amazon.com/images/I/51j8tyqO-XL.jpg,https://m.media-amazon.com/images/I/51lSAxil9hL.jpg,"3 In 1 Story Oscar Wilde | The Young King, The Happy Prince & The Model Millionaire | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08FRMPDV2,https://www.amazon.in/dp/B08FRMPDV2,https://www.amazon.in/Mindfuels-Single-Story-Fisherman-Oscar/dp/B08FRMPDV2/ref=sr_1_140,Single Story The Fisherman And His Soul By Oscar Wilde | Story Book,Story Books,Shop By Interest,,4.6,N/A,175,175,https://m.media-amazon.com/images/I/51sClOg-eHL.jpg,https://m.media-amazon.com/images/I/51tFN7C9A8L.jpg,https://m.media-amazon.com/images/I/51KsiMK5CjL.jpg,https://m.media-amazon.com/images/I/51UqL5HXHiL.jpg,https://m.media-amazon.com/images/I/51pduOLaehL.jpg,,,"Single Story The Fisherman And His Soul By Oscar Wilde | Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
B08G1CD2NK,https://www.amazon.in/dp/B08G1CD2NK,https://www.amazon.in/Mindfuels-German-Book-Combo-Books/dp/B08G1CD2NK/ref=sr_1_191,"German Book Combo Of 5 Books | Eigensinniger Til Til, Frecher Til Til, Braver Til Til, Nachlaessiger Til Til, Mutiger Til Til| German language learning book for students and children |Story Book",Story Books,Shop By Interest,,4.4,80 pages,450,450,https://m.media-amazon.com/images/I/51FBYmQgKiL.jpg,https://m.media-amazon.com/images/I/51fItv7vrbL.jpg,https://m.media-amazon.com/images/I/51shNfgqhoL.jpg,https://m.media-amazon.com/images/I/51IpfcsoCXL.jpg,https://m.media-amazon.com/images/I/51lc1mrUQPL.jpg,https://m.media-amazon.com/images/I/51KEKIdHJDL.jpg,https://m.media-amazon.com/images/I/51YyCHvPMpL.jpg,"German Book Combo Of 5 Books | Eigensinniger Til Til, Frecher Til Til, Braver Til Til, Nachlaessiger Til Til, Mutiger Til Til| German language learning book for students and children |Story Book', an essential educational workbook. Carefully structured to boost comprehension and retention, it provides excellent practice material for students aiming to excel in their studies."
